Year,Quarter,State,District,Count,Amount,Average Transaction
2023,Q1,Meghalaya,East Khasi Hills,1220563,2680323809.0,2195.973340991002
2023,Q1,Meghalaya,West Garo Hills,1041221,2765563809.0,2656.0776328944576
2023,Q1,Meghalaya,Ribhoi,729560,1474982935.0,2021.7431534075333
2023,Q1,Meghalaya,East Jaintia Hills,515136,1371613773.0,2662.624574869549
2023,Q1,Meghalaya,West Jaintia Hills,134028,377216408.0,2814.4597248336167
2023,Q1,Meghalaya,South West Garo Hills,112416,302145041.0,2687.740544050669
2023,Q1,Meghalaya,East Garo Hills,102374,230703822.0,2253.539199406099
2023,Q1,Meghalaya,North Garo Hills,97035,198957381.0,2050.367197402999
2023,Q1,Meghalaya,South Garo Hills,95917,276701570.0,2884.802172711824
2023,Q1,Meghalaya,West Khasi Hills,81929,283510432.0,3460.4405277740484
2023,Q2,Meghalaya,East Khasi Hills,1584287,3308371744.0,2088.240163556224
2023,Q2,Meghalaya,West Garo Hills,1313181,3093601156.0,2355.807124836561
2023,Q2,Meghalaya,Ribhoi,849150,1540619034.0,1814.3072884649355
2023,Q2,Meghalaya,East Jaintia Hills,602439,1411515511.0,2343.0015503644354
2023,Q2,Meghalaya,West Jaintia Hills,143311,363450970.0,2536.099601565825
2023,Q2,Meghalaya,South West Garo Hills,138973,324256480.0,2333.2336497017404
2023,Q2,Meghalaya,East Garo Hills,119181,259323245.0,2175.8774049554877
2023,Q2,Meghalaya,North Garo Hills,113361,215038091.0,1896.9318460493469
2023,Q2,Meghalaya,South Garo Hills,104600,273407662.0,2613.839980879541
2023,Q2,Meghalaya,West Khasi Hills,71353,167896488.0,2353.0403486889127
2023,Q3,Meghalaya,East Khasi Hills,1925071,3637181187.0,1889.3750864253839
2023,Q3,Meghalaya,West Garo Hills,1580512,3040769172.0,1923.9140050818976
2023,Q3,Meghalaya,Ribhoi,1002988,1611391648.0,1606.5911536329447
2023,Q3,Meghalaya,East Jaintia Hills,704743,1455319329.0,2065.0355221690743
2023,Q3,Meghalaya,South West Garo Hills,159403,312859682.0,1962.696323155775
2023,Q3,Meghalaya,West Jaintia Hills,159073,385584331.0,2423.9458047563066
2023,Q3,Meghalaya,North Garo Hills,146236,251411034.0,1719.2143794961569
2023,Q3,Meghalaya,East Garo Hills,145914,265377046.0,1818.7223021779953
2023,Q3,Meghalaya,South Garo Hills,100839,199100708.0,1974.4415156834161
2023,Q3,Meghalaya,West Khasi Hills,73882,155755910.0,2108.1712731111775
2023,Q4,Meghalaya,West Garo Hills,2128194,4034159325.0,1895.5787512792538
2023,Q4,Meghalaya,East Khasi Hills,2091395,3902770749.0,1866.108864657322
2023,Q4,Meghalaya,Ribhoi,1138756,1838712964.0,1614.668079904738
2023,Q4,Meghalaya,East Jaintia Hills,866490,1891314074.0,2182.730411199206
2023,Q4,Meghalaya,South West Garo Hills,209090,424184452.0,2028.7170692046486
2023,Q4,Meghalaya,East Garo Hills,187702,361438823.0,1925.5992104506079
2023,Q4,Meghalaya,North Garo Hills,184749,339349015.0,1836.811105878787
2023,Q4,Meghalaya,West Jaintia Hills,177331,417636909.0,2355.126340008233
2023,Q4,Meghalaya,South Garo Hills,144242,307030739.0,2128.580711581925
2023,Q4,Meghalaya,West Khasi Hills,93642,217082323.0,2318.2153627645716
2018,Q1,Mizoram,Aizawl,12006,27918980.947612703,2325.4190361163337
2018,Q1,Mizoram,Lunglei,1604,2350555.3184242332,1465.4334902894223
2018,Q1,Mizoram,Kolasib,1457,3891685.392413744,2671.026350318287
2018,Q1,Mizoram,Mamit,1133,5729263.410353888,5056.71969139796
2018,Q1,Mizoram,Lawngtlai,735,547180.2110017058,744.4628721111644
2018,Q1,Mizoram,Serchhip,691,1729998.4078016218,2503.6156408127667
2018,Q1,Mizoram,Saiha,482,2188550.572811981,4540.5613543817035
2018,Q1,Mizoram,Champhai,453,871005.7153709702,1922.7499235562257
2018,Q2,Mizoram,Aizawl,16353,48340497.162337765,2956.0629341611793
2018,Q2,Mizoram,Lunglei,3249,6814747.054434758,2097.490629250464
2018,Q2,Mizoram,Kolasib,2092,5117340.437229811,2446.1474365343265
2018,Q2,Mizoram,Mamit,1813,10477582.990376014,5779.141197118596
2018,Q2,Mizoram,Serchhip,1237,3831939.5692156893,3097.768447223678
2018,Q2,Mizoram,Saiha,846,5346759.668342534,6320.046889293776
2018,Q2,Mizoram,Champhai,834,2204311.92373675,2643.059860595624
2018,Q2,Mizoram,Lawngtlai,627,1375226.7520610169,2193.344102170681
2018,Q3,Mizoram,Aizawl,24199,72031541.21772185,2976.6329690368134
2018,Q3,Mizoram,Lunglei,4716,12189472.093972277,2584.705702708286
2018,Q3,Mizoram,Kolasib,2631,6563816.625400645,2494.7991734704083
2018,Q3,Mizoram,Mamit,2247,5446959.531490731,2424.1030402717984
2018,Q3,Mizoram,Serchhip,2133,6572902.580575922,3081.529573640845
2018,Q3,Mizoram,Lawngtlai,1231,3422241.331497662,2780.0498225001315
2018,Q3,Mizoram,Champhai,1099,4369317.524420092,3975.7211323203746
2018,Q3,Mizoram,Saiha,1060,6004487.220311114,5664.610585199164
2018,Q4,Mizoram,Aizawl,31828,114757156.94931005,3605.5409372034073
2018,Q4,Mizoram,Lunglei,6349,20867419.800037555,3286.7254370826204
2018,Q4,Mizoram,Kolasib,4701,13882638.975375151,2953.124649090651
2018,Q4,Mizoram,Mamit,4168,12100776.511940831,2903.257320523232
2018,Q4,Mizoram,Serchhip,2830,9311124.637936298,3290.150048740741
2018,Q4,Mizoram,Lawngtlai,2341,5862745.984908307,2504.376755620806
2018,Q4,Mizoram,Champhai,1726,6092672.776851988,3529.937877666274
2018,Q4,Mizoram,Saiha,1299,7552316.893169427,5813.946799976465
2019,Q1,Mizoram,Aizawl,40608,125499167.45130551,3090.5035325873105
2019,Q1,Mizoram,Lunglei,8092,24562628.04677686,3035.4211624786035
2019,Q1,Mizoram,Kolasib,5590,15775791.308525538,2822.1451356932985
2019,Q1,Mizoram,Mamit,5400,15141345.457853138,2803.952862565396
2019,Q1,Mizoram,Lawngtlai,3749,12077236.041769965,3221.4553325606735
2019,Q1,Mizoram,Serchhip,2964,9972286.162915044,3364.4690158282874
2019,Q1,Mizoram,Saiha,2038,8448785.630905889,4145.625922917512
2019,Q1,Mizoram,Champhai,1865,6683655.297350604,3583.7293819574284
2019,Q2,Mizoram,Aizawl,45257,147150855.43357456,3251.449619585358
2019,Q2,Mizoram,Lunglei,8919,29564431.131805927,3314.7697199019985
2019,Q2,Mizoram,Kolasib,5077,15941097.796656493,3139.8656286500873
2019,Q2,Mizoram,Mamit,5047,15936975.402700387,3157.71258226677
2019,Q2,Mizoram,Lawngtlai,4502,12828264.165793028,2849.4589439789042
2019,Q2,Mizoram,Serchhip,2917,10740915.810445426,3682.178885994318
2019,Q2,Mizoram,Champhai,2055,7970010.188288981,3878.3504565883118
2019,Q2,Mizoram,Saiha,1897,7884158.20574963,4156.119243937602
2019,Q3,Mizoram,Aizawl,54796,162632861.96810922,2967.9695957389085
2019,Q3,Mizoram,Lunglei,13305,34090897.89113889,2562.262148901833
2019,Q3,Mizoram,Kolasib,6977,17976086.411676798,2576.4779148167977
2019,Q3,Mizoram,Mamit,6296,14161494.187527733,2249.2843372820416
2019,Q3,Mizoram,Lawngtlai,6097,14593963.455838619,2393.6302207378412
2019,Q3,Mizoram,Serchhip,4389,12447829.176727356,2836.142441724164
2019,Q3,Mizoram,Champhai,3512,12151523.038879696,3460.0008652846514
2019,Q3,Mizoram,Saiha,2722,10739243.821443643,3945.3504119925215
2019,Q4,Mizoram,Aizawl,68532,215337713.34849542,3142.1483883221767
2019,Q4,Mizoram,Lunglei,15344,42919898.6938625,2797.1779649284736
2019,Q4,Mizoram,Kolasib,11051,24470971.73397691,2214.36718251533
2019,Q4,Mizoram,Mamit,8468,16925628.21634368,1998.7751790675104
2019,Q4,Mizoram,Lawngtlai,8069,22279514.789250825,2761.1246485625015
2019,Q4,Mizoram,Serchhip,5889,15064874.565576479,2558.1379802303413
2019,Q4,Mizoram,Champhai,4878,17885681.11019664,3666.601293603247
2019,Q4,Mizoram,Saiha,3008,13805068.176785678,4589.450856644175
2020,Q1,Mizoram,Aizawl,78597,215534588.05424356,2742.2749984636
2020,Q1,Mizoram,Lunglei,19703,47052524.734837465,2388.089363794217
2020,Q1,Mizoram,Lawngtlai,13887,31918357.190269426,2298.4343047648467
2020,Q1,Mizoram,Mamit,12136,21524123.962646015,1773.5764636326644
2020,Q1,Mizoram,Kolasib,11386,26364756.939303108,2315.5416247411827
2020,Q1,Mizoram,Serchhip,7512,15256865.240079906,2030.9991001171334
2020,Q1,Mizoram,Champhai,6269,19712814.749991663,3144.491107033285
2020,Q1,Mizoram,Saiha,4119,14713548.478265904,3572.116649251251
2020,Q2,Mizoram,Aizawl,93369,238637352.5294009,2555.852076485781
2020,Q2,Mizoram,Lunglei,27260,60375778.3281481,2214.8121176870177
2020,Q2,Mizoram,Lawngtlai,22369,44085859.538810775,1970.8462398323918
2020,Q2,Mizoram,Mamit,15352,24755549.9649563,1612.5293098590605
2020,Q2,Mizoram,Kolasib,14432,29350410.444769997,2033.7036062063469
2020,Q2,Mizoram,Serchhip,10425,19459795.690984458,1866.6470686795642
2020,Q2,Mizoram,Champhai,8480,20817381.347150292,2454.879875843195
2020,Q2,Mizoram,Saiha,6775,19711305.598098427,2909.4178004573323
2020,Q3,Mizoram,Aizawl,136460,413175918.97011656,3027.81708170978
2020,Q3,Mizoram,Lunglei,30971,83270436.83501583,2688.6583202032816
2020,Q3,Mizoram,Lawngtlai,25540,62210090.16784428,2435.7905312390085
2020,Q3,Mizoram,Mamit,17199,28176447.030524082,1638.260772749816
2020,Q3,Mizoram,Kolasib,15789,35985260.690991834,2279.1348844760173
2020,Q3,Mizoram,Champhai,11286,35131298.73356742,3112.8210821874372
2020,Q3,Mizoram,Serchhip,10351,25197852.939255524,2434.339961284468
2020,Q3,Mizoram,Saiha,7107,24796870.137284856,3489.076985688034
2020,Q4,Mizoram,Aizawl,166039,532069401.32491755,3204.484496563564
2020,Q4,Mizoram,Lunglei,41847,117007241.0363552,2796.07238359632
2020,Q4,Mizoram,Lawngtlai,32803,102209937.65580331,3115.8716475872116
2020,Q4,Mizoram,Mamit,21383,48253980.828914225,2256.6515843854568
2020,Q4,Mizoram,Kolasib,21149,56473537.93676706,2670.269891567784
2020,Q4,Mizoram,Champhai,15587,50140873.98671983,3216.839288299213
2020,Q4,Mizoram,Serchhip,14804,39531569.17092189,2670.3302601271207
2020,Q4,Mizoram,Saiha,8995,40835573.753559604,4539.808088222302
2021,Q1,Mizoram,Aizawl,182220,609359098.2421973,3344.0846133366113
2021,Q1,Mizoram,Lunglei,40131,133262456.03079641,3320.6861536168153
2021,Q1,Mizoram,Lawngtlai,31658,106154307.36708316,3353.158991947791
2021,Q1,Mizoram,Kolasib,22212,71207105.1965721,3205.794399269408
2021,Q1,Mizoram,Mamit,18670,51226307.47618229,2743.7765118469356
2021,Q1,Mizoram,Champhai,13769,51873702.9412937,3767.427041999688
2021,Q1,Mizoram,Serchhip,12877,42644166.311948836,3311.653825576519
2021,Q1,Mizoram,Saiha,8038,35378443.37986354,4401.398778286083
2021,Q2,Mizoram,Aizawl,222893,635733236.9899334,2852.1902302447065
2021,Q2,Mizoram,Lunglei,46084,125798685.12915294,2729.7692285642074
2021,Q2,Mizoram,Lawngtlai,38779,110575273.85365936,2851.4214872394687
2021,Q2,Mizoram,Kolasib,23910,66068598.11704218,2763.2203311184517
2021,Q2,Mizoram,Mamit,20464,51797964.37426142,2531.174959649209
2021,Q2,Mizoram,Champhai,15913,52313277.17825453,3287.4553621727223
2021,Q2,Mizoram,Serchhip,15664,39541209.17776598,2524.3366431158056
2021,Q2,Mizoram,Saiha,10633,41046228.48202239,3860.2678907196832
2021,Q3,Mizoram,Aizawl,276340,865537331.9432544,3132.146384682834
2021,Q3,Mizoram,Lunglei,55054,157303231.44253838,2857.2534501133136
2021,Q3,Mizoram,Lawngtlai,44431,130625157.50867543,2939.9553804477823
2021,Q3,Mizoram,Kolasib,30064,84157970.6374866,2799.293861012726
2021,Q3,Mizoram,Mamit,22878,65856355.67206965,2878.588848328947
2021,Q3,Mizoram,Serchhip,19902,54838260.2224697,2755.414542381153
2021,Q3,Mizoram,Champhai,18678,71974971.0552853,3853.462418636112
2021,Q3,Mizoram,Saiha,11182,43455371.73017335,3886.189566282718
2021,Q4,Mizoram,Aizawl,317555,1021257676.3595349,3216.002507784588
2021,Q4,Mizoram,Lunglei,62996,193267816.72749367,3067.9379123673516
2021,Q4,Mizoram,Lawngtlai,47572,152734951.83765793,3210.606067385393
2021,Q4,Mizoram,Kolasib,37950,113743718.86428112,2997.199443064061
2021,Q4,Mizoram,Mamit,28553,76910208.12744261,2693.594653011684
2021,Q4,Mizoram,Champhai,25625,100501231.3416473,3921.999271869163
2021,Q4,Mizoram,Serchhip,21092,58127189.330209725,2755.8879826573925
2021,Q4,Mizoram,Saiha,11986,54122948.934775494,4515.513844049348
2022,Q1,Mizoram,Aizawl,341192,1081700361.9959884,3170.356755129043
2022,Q1,Mizoram,Lunglei,70118,225762310.6230601,3219.7482903542614
2022,Q1,Mizoram,Lawngtlai,52546,177710904.9278997,3382.00633593232
2022,Q1,Mizoram,Kolasib,41730,131565353.72167373,3152.7762693906957
2022,Q1,Mizoram,Mamit,31141,85615813.92389987,2749.295588577755
2022,Q1,Mizoram,Champhai,28284,104778862.41112822,3704.5277333873646
2022,Q1,Mizoram,Serchhip,25542,73577504.13530782,2880.6477227823907
2022,Q1,Mizoram,Saiha,14364,64447851.87228675,4486.762174344663
2022,Q2,Mizoram,Aizawl,364786,1137178791.3961444,3117.386060309728
2022,Q2,Mizoram,Lunglei,71974,216551898.04095763,3008.751744254281
2022,Q2,Mizoram,Lawngtlai,55575,178078191.45037478,3204.2859460256373
2022,Q2,Mizoram,Kolasib,44824,125315221.50869848,2795.7170602511706
2022,Q2,Mizoram,Mamit,35643,98025373.52449824,2750.1998576017236
2022,Q2,Mizoram,Champhai,30607,103805199.37272806,3391.550931902116
2022,Q2,Mizoram,Serchhip,24248,72294618.64313027,2981.4672815543663
2022,Q2,Mizoram,Saiha,16320,71937273.17240411,4407.92115026986
2022,Q3,Mizoram,Aizawl,383546,1129120156.9892116,2943.8976211177055
2022,Q3,Mizoram,Lunglei,81428,231838246.93491793,2847.1563459119457
2022,Q3,Mizoram,Lawngtlai,52771,160991694.95874986,3050.760739018587
2022,Q3,Mizoram,Kolasib,44830,121251949.18563817,2704.705536150751
2022,Q3,Mizoram,Mamit,32604,88879142.37748808,2726.0195797291153
2022,Q3,Mizoram,Champhai,25701,86209300.03437018,3354.316953985066
2022,Q3,Mizoram,Serchhip,23168,65622336.99787671,2832.4558441763083
2022,Q3,Mizoram,Saiha,14990,62352784.58970161,4159.625389573156
2022,Q4,Mizoram,Aizawl,360350,1054341698.8459929,2925.882333414716
2022,Q4,Mizoram,Lunglei,99571,275164384.7691406,2763.499259514724
2022,Q4,Mizoram,Lawngtlai,60120,176322495.4134693,2932.84257174766
2022,Q4,Mizoram,Kolasib,55854,157046232.3046887,2811.727580919696
2022,Q4,Mizoram,Mamit,39889,111490213.09424147,2795.0114842247604
2022,Q4,Mizoram,Champhai,33252,110073440.44820768,3310.2802973718176
2022,Q4,Mizoram,Serchhip,25172,71431982.54694104,2837.7555437367328
2022,Q4,Mizoram,Saiha,19566,82040637.84033793,4193.02043546652
2023,Q1,Mizoram,Aizawl,504609,1341466173.0,2658.426966225335
2023,Q1,Mizoram,Lunglei,133494,370554828.0,2775.8163512966876
2023,Q1,Mizoram,Kolasib,101803,285504599.0,2804.4811940709014
2023,Q1,Mizoram,Lawngtlai,100980,302696707.0,2997.5906813230345
2023,Q1,Mizoram,Mamit,70712,203623313.0,2879.6146764339856
2023,Q1,Mizoram,Champhai,60149,197355098.0,3281.1035594939235
2023,Q1,Mizoram,Serchhip,47296,123979875.0,2621.360685893099
2023,Q1,Mizoram,Saiha,33552,130442146.0,3887.7606700047686
2023,Q2,Mizoram,Aizawl,591532,1487286801.0,2514.296438738733
2023,Q2,Mizoram,Lunglei,143000,370416278.0,2590.3236223776225
2023,Q2,Mizoram,Lawngtlai,118358,363557404.0,3071.6757971577754
2023,Q2,Mizoram,Kolasib,115550,294504301.0,2548.717446992644
2023,Q2,Mizoram,Mamit,78957,210372609.0,2664.394657851742
2023,Q2,Mizoram,Champhai,62301,181668968.0,2915.9879937721707
2023,Q2,Mizoram,Serchhip,59329,133368970.0,2247.955805761095
2023,Q2,Mizoram,Saiha,39903,150631245.0,3774.9353432072776
2023,Q3,Mizoram,Aizawl,685462,1543440692.0,2251.6794395604716
2023,Q3,Mizoram,Lunglei,141180,351803351.0,2491.878105964018
2023,Q3,Mizoram,Kolasib,134018,295784977.0,2207.0541046725066
2023,Q3,Mizoram,Lawngtlai,113307,317228377.0,2799.7244389137477
2023,Q3,Mizoram,Mamit,79763,178963303.0,2243.6882138334818
2023,Q3,Mizoram,Serchhip,58254,132491025.0,2274.3678545679268
2023,Q3,Mizoram,Champhai,56753,156896799.0,2764.5551600796434
2023,Q3,Mizoram,Saiha,41676,129521711.0,3107.824911219887
2023,Q4,Mizoram,Aizawl,780542,1736939028.0,2225.2986104527367
2023,Q4,Mizoram,Lunglei,163967,404021870.0,2464.0438014966426
2023,Q4,Mizoram,Kolasib,155636,366968476.0,2357.863707625485
2023,Q4,Mizoram,Lawngtlai,129497,341405743.0,2636.3988586608184
2023,Q4,Mizoram,Mamit,94566,221318131.0,2340.3562696952395
2023,Q4,Mizoram,Champhai,67268,171711322.0,2552.6449723494084
2023,Q4,Mizoram,Serchhip,60241,146216988.0,2427.200544479673
2023,Q4,Mizoram,Saiha,49011,152258725.0,3106.6235130888986
2018,Q1,Nagaland,Dimapur,18449,38330087.582417,2077.624130436175
2018,Q1,Nagaland,Kohima,11070,20744033.40863154,1873.8964235439512
2018,Q1,Nagaland,Mokokchung,3428,5653655.116717218,1649.2576186456297
2018,Q1,Nagaland,Tuensang,1861,2939509.9737360794,1579.5324952907465
2018,Q1,Nagaland,Mon,1851,2962723.1216541342,1600.6067648050428
2018,Q1,Nagaland,Zunheboto,1700,1750900.6459182377,1029.9415564224928
2018,Q1,Nagaland,Wokha,1642,1942858.0739698592,1183.226598032801
2018,Q1,Nagaland,Phek,1397,1347986.0495203384,964.9148529136281
2018,Q1,Nagaland,Longleng,605,547262.5934366982,904.5662701433029
2018,Q1,Nagaland,Peren,587,1228042.9089448638,2092.066284403516
2018,Q2,Nagaland,Dimapur,31758,78472133.75014433,2470.940668497523
2018,Q2,Nagaland,Kohima,14759,41958069.334260106,2842.8802313341084
2018,Q2,Nagaland,Mokokchung,4472,6880664.952623585,1538.610230908673
2018,Q2,Nagaland,Tuensang,2914,5272196.387110953,1809.2643744375268
2018,Q2,Nagaland,Wokha,2851,2952808.201464099,1035.7096462518762
2018,Q2,Nagaland,Mon,2652,5592193.661835907,2108.670309892876
2018,Q2,Nagaland,Phek,2058,3265939.4166390533,1586.948210223058
2018,Q2,Nagaland,Zunheboto,1961,3800720.2210925473,1938.1541158044606
2018,Q2,Nagaland,Peren,1151,3132544.259220087,2721.584934161674
2018,Q2,Nagaland,Longleng,526,606015.5837374015,1152.120881630041
2018,Q3,Nagaland,Dimapur,44383,122676685.88107637,2764.046726924191
2018,Q3,Nagaland,Kohima,20678,62621606.402096175,3028.4169843358245
2018,Q3,Nagaland,Mokokchung,7245,14438372.118668642,1992.8739984359754
2018,Q3,Nagaland,Tuensang,4657,8672814.868232306,1862.3179875955134
2018,Q3,Nagaland,Mon,4368,10680645.611665618,2445.2027499234473
2018,Q3,Nagaland,Zunheboto,3370,6042931.988762021,1793.1548928077214
2018,Q3,Nagaland,Wokha,3314,6048116.93383928,1825.0201972961015
2018,Q3,Nagaland,Phek,2951,4193127.0654867776,1420.9173383553973
2018,Q3,Nagaland,Kiphire,1527,1911400.518954896,1251.7357687982292
2018,Q3,Nagaland,Peren,1349,3565504.3902161866,2643.0721943781964
2018,Q4,Nagaland,Dimapur,68046,202172094.6763664,2971.109171389448
2018,Q4,Nagaland,Kohima,28604,84867917.08908929,2966.994724132614
2018,Q4,Nagaland,Mokokchung,10673,21026422.57059867,1970.0573944156909
2018,Q4,Nagaland,Mon,7966,25315124.343433652,3177.8966034940563
2018,Q4,Nagaland,Tuensang,5518,14443409.698866293,2617.508100555689
2018,Q4,Nagaland,Zunheboto,4966,12449027.885359714,2506.8521718404577
2018,Q4,Nagaland,Wokha,4959,8954846.535749527,1805.7766758922216
2018,Q4,Nagaland,Phek,3615,6547794.254166291,1811.2847176116989
2018,Q4,Nagaland,Peren,2071,6712394.6749083325,3241.1369748470943
2018,Q4,Nagaland,Kiphire,2008,3577703.453553167,1781.7248274667168
2019,Q1,Nagaland,Dimapur,80741,222202606.82928652,2752.04179821016
2019,Q1,Nagaland,Kohima,34373,93498426.9098583,2720.112498468516
2019,Q1,Nagaland,Mokokchung,11808,22421067.66638949,1898.8031560289203
2019,Q1,Nagaland,Mon,9694,32110056.274005987,3312.363964721063
2019,Q1,Nagaland,Zunheboto,8860,16471426.45522037,1859.077478015843
2019,Q1,Nagaland,Tuensang,5962,15964521.798527543,2677.7124787869075
2019,Q1,Nagaland,Wokha,5694,13111143.373600572,2302.624407025039
2019,Q1,Nagaland,Phek,5062,12361140.846022058,2441.948013832884
2019,Q1,Nagaland,Peren,2689,6473296.665928306,2407.324903655004
2019,Q1,Nagaland,Kiphire,2103,4550857.60564944,2163.9836451019682
2019,Q2,Nagaland,Dimapur,86518,258070892.01001915,2982.857810051309
2019,Q2,Nagaland,Kohima,35959,102757262.27285326,2857.6229114506314
2019,Q2,Nagaland,Zunheboto,19752,43001192.88793167,2177.05512798358
2019,Q2,Nagaland,Mokokchung,11894,28979287.99164507,2436.462753627465
2019,Q2,Nagaland,Mon,10564,30077446.323373545,2847.1645516256667
2019,Q2,Nagaland,Tuensang,6027,16464089.793604638,2731.722215630436
2019,Q2,Nagaland,Wokha,5778,12443724.249822928,2153.6386725204097
2019,Q2,Nagaland,Phek,5232,11255799.070045212,2151.3377427456444
2019,Q2,Nagaland,Kiphire,2784,6816990.793895305,2448.631750680785
2019,Q2,Nagaland,Peren,2715,6719423.986701602,2474.925961952708
2019,Q3,Nagaland,Dimapur,117140,307103749.65803885,2621.6813185763945
2019,Q3,Nagaland,Kohima,50183,133224817.54316023,2654.779856588092
